EAR,MOR,NLR,State
"0.18702872251857733","0.37509020337975296","1.2079353487217146","Head Bending"
"0.19594019086243702","0.41969156246510186","1.1648507730263453","Head Bending"
"0.18393137228668802","0.4291510074031917","1.1648507730263453","Head Bending"
"0.18283646775001153","0.40509456260053295","1.1217683861955008","Head Bending"
"0.20571285578192483","0.46493854435902904","1.1648507730263453","Head Bending"
"0.18603273000936327","0.48708726418067055","1.1217683861955008","Head Bending"
"0.21966931288240177","0.45308808684505586","1.1648507730263453","Head Bending"
"0.1876915073037162","0.4785778625097305","1.077826533898067","Head Bending"
"0.17776913797906302","0.45772856262579614","1.1209395952539898","Head Bending"
"0.20634502635806667","0.4963945524227302","1.1209395952539898","Head Bending"
"0.19758628452025984","0.4497004366133557","1.1209395952539898","Head Bending"
"0.19235539640374077","0.42363889356958845","1.1209395952539898","Head Bending"
"0.1959505059033651","0.44182505142729994","1.1209395952539898","Head Bending"
"0.20624273708537394","0.4577330738764982","1.1209395952539898","Head Bending"
"0.19648622510421287","0.4468862559729071","1.1209395952539898","Head Bending"
"0.168660445116028","0.4081789192767095","1.2071657179658353","Head Bending"
"0.20402564364761583","0.4162467855029233","1.1648507730263453","Head Bending"
"0.2077386964266018","0.3921405796932409","1.1672418479469082","Head Bending"
"0.17817115293856867","0.44320406506034293","1.219421521699385","Head Bending"
"0.1794314131467482","0.4656644777114907","1.183844157331354","Head Bending"
"0.23970724239251764","0.4782919705579596","1.183844157331354","Head Bending"
"0.2629236234780974","0.4872747238274247","1.2025375895476584","Head Bending"
"0.2670784674853555","0.4766780267541048","1.1608547037087271","Head Bending"
"0.2391175329598378","0.47742345346118226","1.1608547037087271","Head Bending"
"0.2601926379109709","0.49929498698319263","1.1728020651477682","Eye Closed"
"0.258450228033846","0.5311491265182855","1.2140748309586546","Eye Closed"
"0.2136304906388266","0.490513458180479","1.2554712973376418","Eye Closed"
"0.2751275776628249","0.4342772565201671","1.2443179406994291","Eye Closed"
"0.3140271357404345","0.5076613105766252","1.3385893923598418","Normal"
"0.2864405010434198","0.4619060891562255","1.3281342253123727","Normal"
"0.28508798595441937","0.47703113873707165","1.2861862590374704","Normal"
"0.3592329430757548","0.5294406369068573","1.234570195968311","Normal"
"0.31362221475624236","0.5238462058917663","1.2443179406994291","Normal"
"0.34517649936829103","0.5624016035288975","1.1084333698134432","Normal"
"0.2889481703296143","0.5462962962962963","1.066558234885225","Normal"
"0.28139708280690917","0.5555555555555556","1.0247857696152636","Normal"
"0.24561430174389304","0.504978334962891","1.0569296910141242","Normal"
"0.27025399642472836","0.50905833194496","1.0383000117972363","Normal"
"0.19705141555051026","0.4649947762901388","1.0786884504963428","Normal"
"0.14284697188378237","0.47847521479428157","1.1217683861955008","Normal"
"0.16707354380179257","0.4417599413928859","1.1712161251860864","Normal"
"0.17692886330649776","0.41933916875469496","1.1672418479469082","Normal"
"0.16215239785483698","0.44760579475316986","1.2079353487217146","Normal"
"0.1527777777777778","0.46384223724293416","1.2079353487217146","Normal"
"0.1388888888888889","0.46719028882464925","1.2079353487217146","Normal"
"0.1527777777777778","0.4180181287097061","1.2079353487217146","Normal"
"0.21388121571563407","0.46455751931326106","1.1648507730263453","Normal"
"0.23308440839953978","0.5094374849953642","1.0383000117972363","Normal"
"0.16625019652786388","0.48381490443850167","1.0991717057228638","Normal"
"0.16482720423708108","0.45664598544836643","1.0569296910141242","Normal"
"0.1429221218315988","0.5114590430889459","1.066558234885225","Normal"
"0.20347669335415314","0.4642363752588794","1.0489860567290186","Normal"
"0.20167871649418662","0.488368626954051","1.0569296910141242","Normal"
"0.2576988318883352","0.4956184500877251","1.0","Normal"
"0.2706358259271286","0.4890811304016969","1.0","Normal"
"0.2582319521976685","0.4695299654632199","0.9586268915701143","Normal"
"0.2459887188001859","0.4927598558499971","1.0","Normal"
"0.24432884799384774","0.4891186450181317","1.0","Normal"
"0.21281939069394923","0.4817030958968119","0.9586268915701143","Normal"
"0.1715768167096699","0.47056031028634226","0.9586268915701143","Normal"
"0.23888694845685154","0.5097342042083549","0.9172673058301096","Normal"
"0.23119796749210883","0.5087586235837009","0.9586268915701143","Normal"
"0.2445113483267537","0.4915171092558109","1.0","Normal"
"0.23764532911734437","0.49405511362306276","0.9586268915701143","Normal"
"0.2442883717343723","0.46834743393986866","0.9586268915701143","Normal"
"0.23167639868331902","0.5046043340680754","0.9586268915701143","Normal"
"0.24992209278579428","0.47815014388926397","0.9586268915701143","Normal"
"0.207050261233181","0.4826601822289565","0.9586268915701143","Normal"
"0.22070777631633437","0.44739440232658045","0.9586268915701143","Normal"
"0.2233454207465","0.4683063460936279","0.9586268915701143","Normal"
"0.23420479075015804","0.5035017241373492","0.9631127695636433","Normal"
"0.246856178781557","0.46167500924047744","0.9586268915701143","Normal"
"0.25899456144377797","0.47068274385871006","0.9586268915701143","Normal"
"0.25899456144377797","0.47171049371383705","0.9559252603882146","Normal"
"0.23602925753455434","0.47171049371383705","0.9586268915701143","Normal"
"0.246856178781557","0.45667113843346446","0.9144434900811117","Normal"
"0.24815190833699977","0.44497633661740665","0.9559252603882146","Normal"
"0.24104680471935033","0.49693495828774464","0.9172673058301096","Normal"
"0.2431029173114868","0.46855029383427754","0.875923158336589","Normal"
"0.2544167426260457","0.45133765985725594","0.9172673058301096","Normal"
"0.2379909943283625","0.4695299654632199","0.9144434900811117","Normal"
"0.2282116743956342","0.4695299654632199","0.8729656153121046","Normal"
"0.10751929690700207","0.4979455353589259","0.9586268915701143","Normal"
"0.14412428629246898","0.4646059076410153","0.9172673058301096","Normal"
"0.15913185897652693","0.477122394034137","0.9172673058301096","Normal"
"0.12938836259162168","0.4715816029132366","0.875923158336589","Normal"
"0.2099479424127796","0.5163770416196641","0.6242236557627346","Normal"
"0.10850905493841631","0.4966842431054997","0.7107548197466574","Normal"
"0.2569957525627268","0.4503368326348043","0.748561839520428","Normal"
"0.16821446409712412","0.44842749088768963","1.0388986210538478","Normal"
"0.18399285851816544","0.43254474408877963","1.0803894572376875","Normal"
"0.17598776724285595","0.42459254965427623","1.0388986210538478","Normal"
"0.17014246251347862","0.4389154579122138","1.0413850193951755","Normal"
"0.15003031617121887","0.45053159782021046","1.0413850193951755","Normal"
"0.1469688170859586","0.4942264138553162","1.04551587662544","Normal"
"0.16317002445190978","0.44283888602549804","1.0413850193951755","Normal"
"0.14330831300109392","0.4408658519154631","1.0","Normal"
"0.21419641096913966","0.4532103092346412","1.0803894572376875","Normal"
"0.1565136412420483","0.46855029383427754","1.0827805840074196","Normal"
"0.1789874847444059","0.49697803060406637","1.0803894572376875","Normal"
"0.17999320770052762","0.45476125627470987","1.1218826541377545","Eye Closed"
"0.12421134251879604","0.45607214647553446","1.1218826541377545","Eye Closed"
"0.19577618310597028","0.411060731568201","1.1218826541377545","Eye Closed"
"0.181230682857284","0.45482841097286475","1.1218826541377545","Eye Closed"
"0.1535785584271949","0.4050942714909197","1.0827805840074196","Eye Closed"
"0.18353661671557103","0.3872928870251312","1.0803894572376875","Eye Closed"
"0.21267700415188925","0.3585456347848434","1.0803894572376875","Eye Closed"
"0.18842573212048083","0.3799408107129226","1.0827805840074196","Eye Closed"
"0.14263024448797046","0.39609539553644724","1.0803894572376875","Eye Closed"
"0.14554123991333945","0.38910412569605896","1.0803894572376875","Eye Closed"
"0.14403378617908535","0.46888244716077565","1.0827805840074196","Eye Closed"
"0.11100860437407785","0.4658377922069292","1.0388986210538478","Eye Closed"
"0.14518261004010208","0.46888244716077565","1.0388986210538478","Eye Closed"
"0.17630412822471386","0.4826096491040075","1.0413850193951755","Eye Closed"
"0.15511464872394354","0.45860983167125907","1.0388986210538478","Eye Closed"
"0.15913185897652693","0.4708460690001934","1.0803894572376875","Eye Closed"
"0.16754770675249026","0.463380981636819","1.0413850193951755","Eye Closed"
"0.14251241137445736","0.4672203137182519","1.0388986210538478","Eye Closed"
"0.14792121271313224","0.45860983167125907","1.0388986210538478","Eye Closed"
"0.1802028274294511","0.48050170676023635","1.0388986210538478","Eye Closed"
"0.1962351263677617","0.446654361674836","0.9559252603882146","Eye Closed"
"0.18474701519769882","0.4814991894891101","1.0","Eye Closed"
"0.17286954389913284","0.4858061638659005","0.9974104401934525","Eye Closed"
"0.21517627534721373","0.4943805931901371","1.0388986210538478","Eye Closed"
"0.16776663704952216","0.47761053224926847","1.0413850193951755","Eye Closed"
"0.18648135739379765","0.4504128414397093","0.9974104401934525","Eye Closed"
"0.14812977809837807","0.4956224351960513","1.0803894572376875","Eye Closed"
"0.1978948817076731","0.4861637920645259","1.1218826541377545","Eye Closed"
"0.19318836639999085","0.48121467897090936","1.163377959161196","Eye Closed"
"0.20843372046647887","0.4942264138553162","1.2041594578792296","Eye Closed"
"0.20895382132375295","0.5008544543333178","1.2463740513433634","Eye Closed"
"0.1915061294488672","0.4627418431685263","1.2463740513433634","Eye Closed"
"0.22834028361641506","0.4819558092059827","1.3708794056471876","Eye Closed"
"0.21735505913082312","0.4199603680995553","1.4538889584312402","Eye Closed"
"0.19548674276427902","0.37063999817555215","1.4538889584312402","Eye Closed"
"0.2063668213851509","0.38285562600445505","1.5369023929701071","Eye Closed"
"0.19512039636125322","0.4340233595155829","1.5369023929701071","Eye Closed"
"0.20049849021541688","0.4550008347081123","1.497123679040856","Eye Closed"
"0.1950149061554884","0.4442837410587306","1.5385842126157232","Eye Closed"
"0.21709302062205238","0.45508499312747","1.5369023929701071","Eye Closed"
"0.2010721401060987","0.45547977445616755","1.5778641172210595","Eye Closed"
"0.19837044955919172","0.4224633426365613","1.6199191124974366","Eye Closed"
"0.22368588640559628","0.4303333107785585","1.5784103745049407","Eye Closed"
"0.21662564583804628","0.4435323712301952","1.621514830282963","Eye Closed"
"0.20762098206062507","0.46985975070638814","1.70293863659264","Eye Closed"
"0.19431494252460696","0.42142312382343283","1.6614285502501174","Eye Closed"
